            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2419358.166666667, A.D. 1911-Nov-17 16:00:00.0000, -3.819102294104658E+01,  1.982221810051511E+01, -2.247249684327116E+01, -6.035745371353902E-04,  5.605047532502658E-04,  7.735693450249556E-05,  2.803648429329729E-01,  4.854366774440068E+01,  6.679176605273888E-04,
2419399.833333333, A.D. 1911-Dec-29 08:00:00.0000, -3.821608604045959E+01,  1.984552790798399E+01, -2.246922313913212E+01, -5.994549592942360E-04,  5.583661987502201E-04,  7.978011366011471E-05,  2.805249695083050E-01,  4.857139280146795E+01,  6.628860168299235E-04,
2419441.500000000, A.D. 1912-Feb-09 00:00:00.0000, -3.824097758107615E+01,  1.986874863307404E+01, -2.246584856278409E+01, -5.953397078267500E-04,  5.562287959909037E-04,  8.219880591630417E-05,  2.806838859108325E-01,  4.859890832360947E+01,  6.578599751974010E-04,
2419483.166666667, A.D. 1912-Mar-21 16:00:00.0000, -3.826569774227896E+01,  1.989188032338980E+01, -2.246237330051042E+01, -5.912287404019065E-04,  5.540925265029955E-04,  8.461304342849092E-05,  2.808415934822647E-01,  4.862621454313506E+01,  6.528394824217010E-04,
2419524.833333333, A.D. 1912-May-02 08:00:00.0000, -3.829024670169313E+01,  1.991492302576582E+01, -2.245879753726003E+01, -5.871220149919273E-04,  5.519573718030344E-04,  8.702285809197780E-05,  2.809980935515465E-01,  4.865331169014433E+01,  6.478244856327179E-04,
2419566.500000000, A.D. 1912-Jun-13 00:00:00.0000, -3.831462463519878E+01,  1.993787678626662E+01, -2.245512145665855E+01, -5.830194898621605E-04,  5.498233134151369E-04,  8.942828153077207E-05,  2.811533874349412E-01,  4.868019999254129E+01,  6.428149323035330E-04,
2419608.166666667, A.D. 1912-Jul-24 16:00:00.0000, -3.833883171694304E+01,  1.996074165018684E+01, -2.245134524101914E+01, -5.789211235654470E-04,  5.476903328523982E-04,  9.182934511867335E-05,  2.813074764361110E-01,  4.870687967604797E+01,  6.378107702286592E-04,
2419649.833333333, A.D. 1912-Sep-04 08:00:00.0000, -3.836286811935309E+01,  1.998351766205071E+01, -2.244746907135370E+01, -5.748268749972648E-04,  5.455584116298822E-04,  9.422607993221295E-05,  2.814603618461999E-01,  4.873335096421906E+01,  6.328119475944793E-04,
2419691.500000000, A.D. 1912-Oct-16 00:00:00.0000, -3.838673401315021E+01,  2.000620486561319E+01, -2.244349312738593E+01, -5.707367033686291E-04,  5.434275313179513E-04,  9.661851673467526E-05,  2.816120449439328E-01,  4.875961407845890E+01,  6.278184129871146E-04,
2419733.166666667, A.D. 1912-Nov-26 16:00:00.0000, -3.841042956736182E+01,  2.002880330386202E+01, -2.243941758756336E+01, -5.666505681659488E-04,  5.412976735122830E-04,  9.900668602224669E-05,  2.817625269957020E-01,  4.878566923803655E+01,  6.228301153272916E-04,
2419774.833333333, A.D. 1913-Jan-07 08:00:00.0000, -3.843395494933353E+01,  2.005131301901885E+01, -2.243524262906879E+01, -5.625684291760138E-04,  5.391688198437928E-04,  1.013906180006147E-04,  2.819118092556522E-01,  4.881151666010040E+01,  6.178470039048784E-04,
2419816.500000000, A.D. 1913-Feb-18 00:00:00.0000, -3.845731032474153E+01,  2.007373405254105E+01, -2.243096842783262E+01, -5.584902464796634E-04,  5.370409520028849E-04,  1.037703425795866E-04,  2.820598929657699E-01,  4.883715655969378E+01,  6.128690283863398E-04,
2419858.166666667, A.D. 1913-Mar-31 16:00:00.0000, -3.848049585760508E+01,  2.009606644512430E+01, -2.242659515854528E+01, -5.544159804656310E-04,  5.349140517396253E-04,  1.061458893638225E-04,  2.822067793559756E-01,  4.886258914977080E+01,  6.078961388299885E-04,
2419899.833333333, A.D. 1913-May-12 08:00:00.0000, -3.850351171029923E+01,  2.011831023670591E+01, -2.242212299467036E+01, -5.503455918184632E-04,  5.327881009104234E-04,  1.085172876400570E-04,  2.823524696442208E-01,  4.888781464121321E+01,  6.029282857015466E-04,
2419941.500000000, A.D. 1913-Jun-23 00:00:00.0000, -3.852635804356621E+01,  2.014046546646924E+01, -2.241755210845686E+01, -5.462790414716989E-04,  5.306630814556075E-04,  1.108845664319117E-04,  2.824969650365788E-01,  4.891283324284618E+01,  5.979654198029585E-04,
2419983.166666667, A.D. 1913-Aug-03 16:00:00.0000, -3.854903501652608E+01,  2.016253217284630E+01, -2.241288267095015E+01, -5.422162906385861E-04,  5.285389753801512E-04,  1.132477544756902E-04,  2.826402667273254E-01,  4.893764516145207E+01,  5.930074922998185E-04,
2420024.833333333, A.D. 1913-Sep-14 08:00:00.0000, -3.857154278668899E+01,  2.018451039352176E+01, -2.240811485200498E+01, -5.381573008216432E-04,  5.264157648091245E-04,  1.156068801917458E-04,  2.827823758990341E-01,  4.896225060178722E+01,  5.880544547648907E-04,
2420066.500000000, A.D. 1913-Oct-26 00:00:00.0000, -3.859388150996612E+01,  2.020640016543804E+01, -2.240324882029770E+01, -5.341020337675686E-04,  5.242934319916856E-04,  1.179619717240606E-04,  2.829232937226678E-01,  4.898664976659752E+01,  5.831062591261850E-04,
2420108.166666667, A.D. 1913-Dec-06 16:00:00.0000, -3.861605134068019E+01,  2.022820152480043E+01, -2.239828474333781E+01, -5.300504514815724E-04,  5.221719592906723E-04,  1.203130569390308E-04,  2.830630213576649E-01,  4.901084285663353E+01,  5.781628576746182E-04,
2420149.833333333, A.D. 1914-Jan-17 08:00:00.0000, -3.863805243157545E+01,  2.024991450708170E+01, -2.239322278747920E+01, -5.260025161880036E-04,  5.200513291886916E-04,  1.226601634436239E-04,  2.832015599520223E-01,  4.903483007066477E+01,  5.732242030273067E-04,
2420191.500000000, A.D. 1914-Feb-28 00:00:00.0000, -3.865988493382719E+01,  2.027153914702686E+01, -2.238806311793072E+01, -5.219581903579883E-04,  5.179315242613440E-04,  1.250033185859574E-04,  2.833389106423748E-01,  4.905861160549340E+01,  5.682902481381386E-04,
2420233.166666667, A.D. 1914-Apr-10 16:00:00.0000, -3.868154899705209E+01,  2.029307547865757E+01, -2.238280589876789E+01, -5.179174367028860E-04,  5.158125272329266E-04,  1.273425494191602E-04,  2.834750745540794E-01,  4.908218765596898E+01,  5.633609463322115E-04,
2420274.833333333, A.D. 1914-May-22 08:00:00.0000, -3.870304476931720E+01,  2.031452353527928E+01, -2.237745129294417E+01, -5.138802181177430E-04,  5.136943209834349E-04,  1.296778827620461E-04,  2.836100528013002E-01,  4.910555841500304E+01,  5.584362512366164E-04,
2420316.500000000, A.D. 1914-Jul-03 00:00:00.0000, -3.872437239714718E+01,  2.033588334948622E+01, -2.237199946229995E+01, -5.098464976829363E-04,  5.115768884995420E-04,  1.320093452160365E-04,  2.837438464870733E-01,  4.912872407358036E+01,  5.535161167539261E-04,
2420358.166666667, A.D. 1914-Aug-13 16:00:00.0000, -3.874553202553287E+01,  2.035715495316648E+01, -2.236645056757234E+01, -5.058162386836780E-04,  5.094602128982718E-04,  1.343369631382277E-04,  2.838764567033805E-01,  4.915168482077171E+01,  5.486004970997859E-04,
2420399.833333333, A.D. 1914-Sep-24 08:00:00.0000, -3.876652379793873E+01,  2.037833837750736E+01, -2.236080476840486E+01, -5.017894045764326E-04,  5.073442774293327E-04,  1.366607626681376E-04,  2.840078845312181E-01,  4.917444084374582E+01,  5.436893467653834E-04,
2420441.500000000, A.D. 1914-Nov-05 00:00:00.0000, -3.878734785631021E+01,  2.039943365300104E+01, -2.235506222335651E+01, -4.977659589833780E-04,  5.052290654768143E-04,  1.389807697226484E-04,  2.841381310406645E-01,  4.919699232778102E+01,  5.387826205162626E-04,
2420483.166666667, A.D. 1914-Dec-16 16:00:00.0000, -3.880800434107982E+01,  2.042044080945056E+01, -2.234922308991047E+01, -4.937458656540872E-04,  5.031145605765237E-04,  1.412970100324146E-04,  2.842671972909424E-01,  4.921933945627605E+01,  5.338802733529422E-04,
2420524.833333333, A.D. 1915-Jan-27 08:00:00.0000, -3.882849339117219E+01,  2.044135987597523E+01, -2.234328752448106E+01, -4.897290884686661E-04,  5.010007463635593E-04,  1.436095091715250E-04,  2.843950843304695E-01,  4.924148241075875E+01,  5.289822604784115E-04,
2420566.500000000, A.D. 1915-Mar-10 00:00:00.0000, -3.884881514401030E+01,  2.046219088101456E+01, -2.233725568242111E+01, -4.857155914668328E-04,  4.988876065837480E-04,  1.459182925105278E-04,  2.845217931969125E-01,  4.926342137089560E+01,  5.240885373473283E-04,
2420608.166666667, A.D. 1915-Apr-20 16:00:00.0000, -3.886896973552124E+01,  2.048293385233393E+01, -2.233112771803011E+01, -4.817053387966118E-04,  4.967751251298204E-04,  1.482233852513278E-04,  2.846473249172458E-01,  4.928515651450167E+01,  5.191990596249419E-04,
2420649.833333333, A.D. 1915-Jun-01 08:00:00.0000, -3.888895730014011E+01,  2.050358881702967E+01, -2.232490378456021E+01, -4.776982946933543E-04,  4.946632859896988E-04,  1.505248124641826E-04,  2.847716805077936E-01,  4.930668801754804E+01,  5.143137831325458E-04,
2420691.500000000, A.D. 1915-Jul-13 00:00:00.0000, -3.890877797081358E+01,  2.052415580153317E+01, -2.231858403422184E+01, -4.736944234783403E-04,  4.925520732590705E-04,  1.528225990836483E-04,  2.848948609742681E-01,  4.932801605416842E+01,  5.094326638536784E-04,
2420733.166666667, A.D. 1915-Aug-23 16:00:00.0000, -3.892843187900341E+01,  2.054463483161486E+01, -2.231216861818890E+01, -4.696936895523730E-04,  4.904414711118419E-04,  1.551167699307092E-04,  2.850168673118063E-01,  4.934914079666540E+01,  5.045556579070128E-04,
2420774.833333333, A.D. 1915-Oct-04 08:00:00.0000, -3.894791915468998E+01,  2.056502593238757E+01, -2.230565768660372E+01, -4.656960574135491E-04,  4.883314638133116E-04,  1.574073496941324E-04,  2.851377005050035E-01,  4.937006241551639E+01,  4.996827215745264E-04,
2420816.500000000, A.D. 1915-Nov-15 00:00:00.0000, -3.896723992637603E+01,  2.058532912831064E+01, -2.229905138858249E+01, -4.617014916207503E-04,  4.862220357279217E-04,  1.596943629526109E-04,  2.852573615279525E-01,  4.939078107938030E+01,  4.948138112661605E-04,
2420858.166666667, A.D. 1915-Dec-26 16:00:00.0000, -3.898639432108801E+01,  2.060554444319300E+01, -2.229234987221851E+01, -4.577099567613803E-04,  4.841131712647094E-04,  1.619778342271703E-04,  2.853758513442623E-01,  4.941129695510092E+01,  4.899488834482396E-04,
2420899.833333333, A.D. 1916-Feb-06 08:00:00.0000, -3.900538246437818E+01,  2.062567190019475E+01, -2.228555328458508E+01, -4.537214174904799E-04,  4.820048548710171E-04,  1.642577879491686E-04,  2.854931709070774E-01,  4.943161020771005E+01,  4.850878946864093E-04,
2420941.500000000, A.D. 1916-Mar-19 00:00:00.0000, -3.902420448032738E+01,  2.064571152182914E+01, -2.227866177173948E+01, -4.497358385154832E-04,  4.798970710530021E-04,  1.665342484642487E-04,  2.856093211591023E-01,  4.945172100043191E+01,  4.802308016406042E-04,
2420983.166666667, A.D. 1916-Apr-29 16:00:00.0000, -3.904286049154684E+01,  2.066566332996467E+01, -2.227167547872585E+01, -4.457531845916519E-04,  4.777898043500265E-04,  1.688072400560840E-04,  2.857243030326197E-01,  4.947162949468628E+01,  4.753775610403025E-04,
2421024.833333333, A.D. 1916-Jun-10 08:00:00.0000, -3.906135061917991E+01,  2.068552734582623E+01, -2.226459454957784E+01, -4.417734205022152E-04,  4.756830393338651E-04,  1.710767869495749E-04,  2.858381174495067E-01,  4.949133585009120E+01,  4.705281296673290E-04,
2421066.500000000, A.D. 1916-Jul-22 00:00:00.0000, -3.907967498290319E+01,  2.070530358999595E+01, -2.225741912732025E+01, -4.377965110577195E-04,  4.735767605629169E-04,  1.733429133464252E-04,  2.859507653212427E-01,  4.951084022446447E+01,  4.656824643204471E-04,
2421108.166666667, A.D. 1916-Sep-01 16:00:00.0000, -3.909783370092800E+01,  2.072499208241173E+01, -2.225014935397050E+01, -4.338224211269342E-04,  4.714709525693667E-04,  1.756056433902204E-04,  2.860622475489152E-01,  4.953014277382455E+01,  4.608405218503084E-04,
2421149.833333333, A.D. 1916-Oct-13 08:00:00.0000, -3.911582689000312E+01,  2.074459284236733E+01, -2.224278537054158E+01, -4.298511156299144E-04,  4.693655998981026E-04,  1.778650011565948E-04,  2.861725650232375E-01,  4.954924365239360E+01,  4.560022591748546E-04,
2421191.500000000, A.D. 1916-Nov-24 00:00:00.0000, -3.913365466541624E+01,  2.076410588851217E+01, -2.223532731704383E+01, -4.258825595103228E-04,  4.672606870695230E-04,  1.801210107015811E-04,  2.862817186245566E-01,  4.956814301259909E+01,  4.511676332204006E-04,
2421233.166666667, A.D. 1917-Jan-04 16:00:00.0000, -3.915131714099542E+01,  2.078353123884968E+01, -2.222777533248589E+01, -4.219167177761339E-04,  4.651561985533892E-04,  1.823736960450927E-04,  2.863897092228578E-01,  4.958684100507422E+01,  4.463366009504418E-04,
2421274.833333333, A.D. 1917-Feb-15 08:00:00.0000, -3.916881442911201E+01,  2.080286891073494E+01, -2.222012955487655E+01, -4.179535554889607E-04,  4.630521187562529E-04,  1.846230811615137E-04,  2.864965376777738E-01,  4.960533777865982E+01,  4.415091193563373E-04,
2421316.500000000, A.D. 1917-Mar-29 00:00:00.0000, -3.918614664068331E+01,  2.082211892087186E+01, -2.221239012122663E+01, -4.139930378008507E-04,  4.609484320169131E-04,  1.868691899735517E-04,  2.866022048385932E-01,  4.962363348040560E+01,  4.366851454873434E-04,
2421358.166666667, A.D. 1917-May-09 16:00:00.0000, -3.920331388517637E+01,  2.084128128531071E+01, -2.220455716755171E+01, -4.100351299394687E-04,  4.588451226253698E-04,  1.891120463316193E-04,  2.867067115442770E-01,  4.964172825557323E+01,  4.318646364562113E-04,
2421399.833333333, A.D. 1917-Jun-20 08:00:00.0000, -3.922031627061026E+01,  2.086035601944577E+01, -2.219663082887442E+01, -4.060797971821911E-04,  4.567421747961055E-04,  1.913516740568414E-04,  2.868100586234673E-01,  4.965962224763759E+01,  4.270475493883875E-04,
2421441.500000000, A.D. 1917-Aug-01 00:00:00.0000, -3.923715390355940E+01,  2.087934313801131E+01, -2.218861123922563E+01, -4.021270049149677E-04,  4.546395726319038E-04,  1.935880969151717E-04,  2.869122468944938E-01,  4.967731559828808E+01,  4.222338414649938E-04,
2421483.166666667, A.D. 1917-Sep-11 16:00:00.0000, -3.925382688915887E+01,  2.089824265507755E+01, -2.218049853164817E+01, -3.981767186603028E-04,  4.525373001619430E-04,  1.958213385702825E-04,  2.870132771653960E-01,  4.969480844743242E+01,  4.174234699820244E-04,
2421524.833333333, A.D. 1917-Oct-23 08:00:00.0000, -3.927033533110950E+01,  2.091705458404759E+01, -2.217229283820057E+01, -3.942289040548142E-04,  4.504353413297157E-04,  1.980514226046000E-04,  2.871131502339467E-01,  4.971210093320069E+01,  4.126163923181843E-04,
2421566.500000000, A.D. 1917-Dec-04 00:00:00.0000, -3.928667933168315E+01,  2.093577893765358E+01, -2.216399428996077E+01, -3.902835268733761E-04,  4.483336799904691E-04,  2.002783725002992E-04,  2.872118668876748E-01,  4.972919319194926E+01,  4.078125659613915E-04,
2421608.166666667, A.D. 1918-Jan-14 16:00:00.0000, -3.930285899172858E+01,  2.095441572795323E+01, -2.215560301703048E+01, -3.863405530307356E-04,  4.462322999107399E-04,  2.025022116373338E-04,  2.873094279038922E-01,  4.974608535826557E+01,  4.030119485107428E-04,
2421649.833333333, A.D. 1918-Feb-25 08:00:00.0000, -3.931887441067765E+01,  2.097296496632560E+01, -2.214711914853949E+01, -3.823999486158100E-04,  4.441311847495993E-04,  2.047229632761632E-04,  2.874058340497225E-01,  4.976277756497287E+01,  3.982144977033938E-04,
2421691.500000000, A.D. 1918-Apr-08 00:00:00.0000, -3.933472568655391E+01,  2.099142666346720E+01, -2.213854281265204E+01, -3.784616799353190E-04,  4.420303180952672E-04,  2.069406505008490E-04,  2.875010860821436E-01,  4.977926994313790E+01,  3.934201714897307E-04,
2421733.166666667, A.D. 1918-May-19 16:00:00.0000, -3.935041291598056E+01,  2.100980082938977E+01, -2.212987413657376E+01, -3.745257134615145E-04,  4.399296834835379E-04,  2.091552962482169E-04,  2.875951847480362E-01,  4.979556262207902E+01,  3.886289279867890E-04,
2421774.833333333, A.D. 1918-Jun-30 08:00:00.0000, -3.936593619418777E+01,  2.102808747341697E+01, -2.212111324655753E+01, -3.705920158644760E-04,  4.378292643515617E-04,  2.113669233038890E-04,  2.876881307842215E-01,  4.981165572937284E+01,  3.838407254859943E-04,
2421816.500000000, A.D. 1918-Aug-11 00:00:00.0000, -3.938129561502168E+01,  2.104628660418105E+01, -2.211226026791098E+01, -3.666605540450973E-04,  4.357290440809085E-04,  2.135755542502554E-04,  2.877799249175115E-01,  4.982754939086299E+01,  3.790555225204131E-04,
2421858.166666667, A.D. 1918-Sep-21 16:00:00.0000, -3.939649127095393E+01,  2.106439822962100E+01, -2.210331532500507E+01, -3.627312951286199E-04,  4.336290060139128E-04,  2.157812114640471E-04,  2.878705678647689E-01,  4.984324373067039E+01,  3.742732778675022E-04,
2421899.833333333, A.D. 1918-Nov-02 08:00:00.0000, -3.941152325309163E+01,  2.108242235698114E+01, -2.209427854128317E+01, -3.588042064886289E-04,  4.315291334703657E-04,  2.179839170885989E-04,  2.879600603329700E-01,  4.985873887120418E+01,  3.694939505873147E-04,
2421941.500000000, A.D. 1918-Dec-14 00:00:00.0000, -3.942639165118738E+01,  2.110035899281090E+01, -2.208515003927084E+01, -3.548792557316537E-04,  4.294294097742424E-04,  2.201836930396825E-04,  2.880484030192730E-01,  4.987403493317358E+01,  3.647175000189197E-04,
2421983.166666667, A.D. 1919-Jan-24 16:00:00.0000, -3.944109655364851E+01,  2.111820814296440E+01, -2.207592994058496E+01, -3.509564106862086E-04,  4.273298182257340E-04,  2.223805610128946E-04,  2.881355966110813E-01,  4.988913203559877E+01,  3.599438857565344E-04,
2422024.833333333, A.D. 1919-Mar-07 08:00:00.0000, -3.945563804754749E+01,  2.113596981260007E+01, -2.206661836594414E+01, -3.470356394552740E-04,  4.252303421430826E-04,  2.245745424213348E-04,  2.882216417861141E-01,  4.990403029582322E+01,  3.551730677361670E-04,
2422066.500000000, A.D. 1919-Apr-18 00:00:00.0000, -3.947001621863295E+01,  2.115364400618276E+01, -2.205721543518066E+01, -3.431169103786535E-04,  4.231309649223208E-04,  2.267656584043672E-04,  2.883065392124911E-01,  4.991872982952823E+01,  3.504050062271318E-04,
2422108.166666667, A.D. 1919-May-29 16:00:00.0000, -3.948423115133893E+01,  2.117123072748681E+01, -2.204772126725112E+01, -3.392001920223182E-04,  4.210316700142150E-04,  2.289539298502304E-04,  2.883902895488067E-01,  4.993323075074596E+01,  3.456396618037842E-04,
2422149.833333333, A.D. 1919-Jul-10 08:00:00.0000, -3.949828292879455E+01,  2.118872997959843E+01, -2.203813598024749E+01, -3.352854531753822E-04,  4.189324409496910E-04,  2.311393773745568E-04,  2.884728934442077E-01,  4.994753317187262E+01,  3.408769953633098E-04,
2422191.500000000, A.D. 1919-Aug-21 00:00:00.0000, -3.951217163283288E+01,  2.120614176491955E+01, -2.202845969140821E+01, -3.313726628453532E-04,  4.168332613475430E-04,  2.333220213314979E-04,  2.885543515384679E-01,  4.996163720368163E+01,  3.361169681202515E-04,
2422233.166666667, A.D. 1919-Oct-01 16:00:00.0000, -3.952589734400028E+01,  2.122346608517154E+01, -2.201869251712950E+01, -3.274617902593745E-04,  4.147341149355792E-04,  2.355018817856456E-04,  2.886346644620679E-01,  4.997554295533736E+01,  3.313595416287796E-04,
2422274.833333333, A.D. 1919-Nov-12 08:00:00.0000, -3.953946014156491E+01,  2.124070294140162E+01, -2.200883457297753E+01, -3.235528048256128E-04,  4.126349856243369E-04,  2.376789785280219E-04,  2.887138328362785E-01,  4.998925053440947E+01,  3.266046777763573E-04,
2422316.500000000, A.D. 1919-Dec-24 00:00:00.0000, -3.955286010352318E+01,  2.125785233398933E+01, -2.199888597369849E+01, -3.196456760917837E-04,  4.105358574548740E-04,  2.398533311265593E-04,  2.887918572732298E-01,  5.000276004688501E+01,  3.218523387065601E-04,
2422358.166666667, A.D. 1920-Feb-03 16:00:00.0000, -3.956609730660602E+01,  2.127491426265246E+01, -2.198884683322828E+01, -3.157403737719474E-04,  4.084367146236192E-04,  2.420249589036413E-04,  2.888687383759764E-01,  5.001607159717966E+01,  3.171024868607588E-04,
2422399.833333333, A.D. 1920-Mar-16 08:00:00.0000, -3.957917182628552E+01,  2.129188872645385E+01, -2.197871726470279E+01, -3.118368677137813E-04,  4.063375415037265E-04,  2.441938809429561E-04,  2.889444767385698E-01,  5.002918528815025E+01,  3.123550849583431E-04,
2422441.500000000, A.D. 1920-Apr-27 00:00:00.0000, -3.959208373677951E+01,  2.130877572380910E+01, -2.196849738046710E+01, -3.079351278657984E-04,  4.042383226491791E-04,  2.463601161223420E-04,  2.890190729461192E-01,  5.004210122110528E+01,  3.076100959581869E-04,
2422483.166666667, A.D. 1920-Jun-07 16:00:00.0000, -3.960483311105522E+01,  2.132557525249420E+01, -2.195818729208380E+01, -3.040351242420969E-04,  4.021390428096728E-04,  2.485236831306305E-04,  2.890925275748458E-01,  5.005481949581439E+01,  3.028674830298343E-04,
2422524.833333333, A.D. 1920-Jul-19 08:00:00.0000, -3.961742002083110E+01,  2.134228730965342E+01, -2.194778711033981E+01, -3.001368268842754E-04,  4.000396869072997E-04,  2.506846005157219E-04,  2.891648411921270E-01,  5.006734021051588E+01,  2.981272094925162E-04,
2422566.500000000, A.D. 1920-Aug-30 00:00:00.0000, -3.962984453657841E+01,  2.135891189180604E+01, -2.193729694525219E+01, -2.962402058927246E-04,  3.979402400204468E-04,  2.528428866771713E-04,  2.892360143565325E-01,  5.007966346192313E+01,  2.933892388364993E-04,
2422608.166666667, A.D. 1920-Oct-10 16:00:00.0000, -3.964210672752321E+01,  2.137544899485361E+01, -2.192671690607459E+01, -2.923452313800608E-04,  3.958406874275151E-04,  2.549985598698402E-04,  2.893060476178659E-01,  5.009178934523167E+01,  2.886535347034708E-04,
2422649.833333333, A.D. 1920-Nov-21 08:00:00.0000, -3.965420666164563E+01,  2.139189861408795E+01, -2.191604710130171E+01, -2.884518734280351E-04,  3.937410145697870E-04,  2.571516382755126E-04,  2.893749415171912E-01,  5.010371795412387E+01,  2.839200608054932E-04,
2422691.500000000, A.D. 1921-Jan-02 00:00:00.0000, -3.966614440567824E+01,  2.140826074419708E+01, -2.190528763867202E+01, -2.845601020712297E-04,  3.916412070272907E-04,  2.593021400111138E-04,  2.894426965868449E-01,  5.011544938077086E+01,  2.791887808984937E-04,
2422733.166666667, A.D. 1921-Feb-12 16:00:00.0000, -3.967792002510411E+01,  2.142453537927117E+01, -2.189443862517020E+01, -2.806698872965776E-04,  3.895412505159764E-04,  2.614500831482830E-04,  2.895093133504463E-01,  5.012698371583458E+01,  2.744596587724064E-04,
2422774.833333333, A.D. 1921-Mar-26 08:00:00.0000, -3.968953358415450E+01,  2.144072251280749E+01, -2.188350016702844E+01, -2.767811990318991E-04,  3.874411308622973E-04,  2.635954857316918E-04,  2.895747923229016E-01,  5.013832104846824E+01,  2.697326582235387E-04,
2422816.500000000, A.D. 1921-May-07 00:00:00.0000, -3.970098514580655E+01,  2.145682213771522E+01, -2.187247236972773E+01, -2.728940071452126E-04,  3.853408340097453E-04,  2.657383657836382E-04,  2.896391340104064E-01,  5.014946146631687E+01,  2.650077430551218E-04,
2422858.166666667, A.D. 1921-Jun-17 16:00:00.0000, -3.971227477177955E+01,  2.147283424631962E+01, -2.186135533799747E+01, -2.690082813859988E-04,  3.832403459728548E-04,  2.678787413664285E-04,  2.897023389104370E-01,  5.016040505551590E+01,  2.602848769842529E-04,
2422899.833333333, A.D. 1921-Jul-29 08:00:00.0000, -3.972340252253028E+01,  2.148875883036364E+01, -2.185014917581339E+01, -2.651239914150917E-04,  3.811396527847755E-04,  2.700166305837069E-04,  2.897644075117269E-01,  5.017115190068686E+01,  2.555640236428794E-04,
2422941.500000000, A.D. 1921-Sep-09 00:00:00.0000, -3.973436845725000E+01,  2.150459588100891E+01, -2.183885398639669E+01, -2.612411068193591E-04,  3.790387405152830E-04,  2.721520515560821E-04,  2.898253402942518E-01,  5.018170208493494E+01,  2.508451466080382E-04,
2422983.166666667, A.D. 1921-Oct-20 16:00:00.0000, -3.974517263386046E+01,  2.152034538883722E+01, -2.182746987221244E+01, -2.573595970770962E-04,  3.769375952524197E-04,  2.742850224617715E-04,  2.898851377292096E-01,  5.019205568984557E+01,  2.461282093491863E-04,
2423024.833333333, A.D. 1921-Dec-01 08:00:00.0000, -3.975581510900982E+01,  2.153600734385044E+01, -2.181599693496693E+01, -2.534794315756557E-04,  3.748362030665517E-04,  2.764155615420382E-04,  2.899438002789947E-01,  5.020221279547984E+01,  2.414131752246965E-04,
2423066.500000000, A.D. 1922-Jan-12 00:00:00.0000, -3.976629593806850E+01,  2.155158173546942E+01, -2.180443527560492E+01, -2.496005795973129E-04,  3.727345499965298E-04,  2.785436871152025E-04,  2.900013283971677E-01,  5.021217348036934E+01,  2.367000074589200E-04,
2423108.166666667, A.D. 1922-Feb-22 16:00:00.0000, -3.977661517512529E+01,  2.156706855253161E+01, -2.179278499430607E+01, -2.457230103439985E-04,  3.706326219904251E-04,  2.806694175793211E-04,  2.900577225284223E-01,  5.022193782151040E+01,  2.319886691354464E-04,
2423149.833333333, A.D. 1922-Apr-05 08:00:00.0000, -3.978677287298449E+01,  2.158246778328750E+01, -2.178104619048269E+01, -2.418466929704381E-04,  3.685304049404016E-04,  2.827927713702029E-04,  2.901129831085567E-01,  5.023150589435915E+01,  2.272791232567526E-04,
2423191.500000000, A.D. 1922-May-17 00:00:00.0000, -3.979676908316389E+01,  2.159777941539868E+01, -2.176921896277755E+01, -2.379715965473750E-04,  3.664278846710265E-04,  2.849137669971227E-04,  2.901671105644534E-01,  5.024087777282799E+01,  2.225713326947737E-04,
2423233.166666667, A.D. 1922-Jun-27 16:00:00.0000, -3.980660385589049E+01,  2.161300343593349E+01, -2.175730340906032E+01, -2.340976900711637E-04,  3.643250468814332E-04,  2.870324230524701E-04,  2.902201053140395E-01,  5.025005352927872E+01,  2.178652601696776E-04,
2423274.833333333, A.D. 1922-Aug-08 08:00:00.0000, -3.981627724009950E+01,  2.162813983136185E+01, -2.174529962642512E+01, -2.302249425308134E-04,  3.622218771469653E-04,  2.891487581692120E-04,  2.902719677662614E-01,  5.025903323451826E+01,  2.131608683222659E-04,
2423316.500000000, A.D. 1922-Sep-19 00:00:00.0000, -3.982578928343313E+01,  2.164318858755018E+01, -2.173320771118878E+01, -2.263533228784641E-04,  3.601183609241521E-04,  2.912627910224270E-04,  2.903226983210628E-01,  5.026781695779472E+01,  2.084581196921791E-04,
2423358.166666667, A.D. 1922-Oct-30 16:00:00.0000, -3.983514003224006E+01,  2.165814968975609E+01, -2.172102775888947E+01, -2.224828000748951E-04,  3.580144835363653E-04,  2.933745403084050E-04,  2.903722973693649E-01,  5.027640476679397E+01,  2.037569767569238E-04,
2423399.833333333, A.D. 1922-Dec-11 08:00:00.0000, -3.984432953157532E+01,  2.167302312262340E+01, -2.170875986428596E+01, -2.186133430591851E-04,  3.559102301955731E-04,  2.954840247489794E-04,  2.904207652930502E-01,  5.028479672763694E+01,  1.990574019154125E-04,
2423441.500000000, A.D. 1923-Jan-22 00:00:00.0000, -3.985335782519957E+01,  2.168780887017660E+01, -2.169640412135598E+01, -2.147449207746950E-04,  3.538055859527216E-04,  2.975912631052614E-04,  2.904681024649415E-01,  5.029299290487592E+01,  1.943593574813344E-04,
